id,district,name,street,zip_city,lon,lat,hours,20141117,20141118,20141119,20141120,20141121,20141122,20141123,20141124,20141125,20141126,20141127,20141128,20141129,20141130,20141201,20141202,20141203,20141204,20141205,20141206,20141207,20141208,20141209,20141210,20141211,20141212,20141213,20141214,20141215,20141216,20141217,20141218,20141219,20141220,20141221,20141222,20141223,20141224,20141225,20141226,20141227,20141228,20141229,20141230,20141231,20150101,20150102,20150103,20150104,20150105,20150106,organizer,org_address,org_contact,phone,phone2,fax,email,web,fee,kind,remarks,todo,copyright
104,Spandau,Weihnachtsmarkt im Evangelischen Johannesstift,Schönwalder Allee 26,13587 Berlin,,,10:30-18:00,,,,,,,,,,,,,,10:30-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evangelisches Johannesstift,,,33 60 96 70,,33 60 95 06,info@Evangelisches-Johannesstift.de,www.evangelisches-johannesstift.de,,gemeinnützig,"<p>Am 1. Advent, lädt das Evangelische Johannesstift von 12 bis 18 Uhr zu seinem traditionellen Weihnachtsmarkt ein. Bläsergruppen und besinnliche Veranstaltungen stimmen die Besucherinnen und Besucher auf die Vorweihnachtszeit ein. Für Kinder gibt es neben der beliebten Rundfahrt mit der Stiftseisenbahn „Hans Dampf“, Weihnachtszauberei und eine Weihnachtsbäckerei. In beleuchteten Zelten werden christliche Traditionen der Weihnachtszeit ausgestellt.</p><p>Auf dem Budenmarkt rund um die Stiftskirche können Besucherinnen und Besucher die vorweihnachtliche Atmosphäre genießen, Weihnachtsgeschenke kaufen und sich von den zahlreichen kulinarischen Leckereien verwöhnen lassen.</p><p>In der Weihnachtsstadt im großen Festsaal bieten Bewohnerinnen und Bewohner sowie Mitarbeiterinnen und Mitarbeiter kreative Geschenkideen an, von Kunstgewerbe bis zur Bastelarbeit.</p><p>Das Evangelische Johannesstift befindet sich in der Schönwalder Allee 26 in 13587 Berlin Spandau. Direkt vor der Tür hält der Bus M45 an der Haltestelle Johannesstift.</p>",mail,Evangelischen Johannesstift
100,Spandau,41. Traditioneller Spandauer Weihnachtsmarkt,Spandauer Altstadt,13597 Berlin,,,So-Do 11:00-20:00<br>Fr 11:00-21:00<br>Sa 11:00-22:00,,,,,,,,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-21:00,11:00-22:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-21:00,11:00-22:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-21:00,11:00-22:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-21:00,11:00-22:00,11:00-20:00,11:00-20:00,11:00-20:00,,,,,,,,,,,,,,,Partner für Spandau Gesellschaft für Bezirksmarketing mbH,,Herr Dettmann,36 75 72 61,,35 30 23 32,info@partner-fuer-spandau.de,www.spandauer-weihnachtsmarkt.de,,gewerblich,"<p>Die Welt ist in Berlin-Spandau zu Gast</p><p>Neben mehreren Kaufhäusern und über 150 Einzelhandelsgeschäften sind es natürlich die Weihnachtshäuser und –stände mit Waren aus aller Welt, die die Vielfarbigkeit des Spandauer Weihnachtsmarktes ausmachen.</p><p>Das kunsthandwerkliche Sortiment liest sich fast wie ein vorweihnachtlicher Wunschzettel: ob Silberschmuck aus Nordafrika und dem nahen Osten,  ukrainische Weihnachtsbaumkugeln oder Schnitzwerk aus Südeuropa – vieles, was im besten Sinne des Wortes in kreativen Händen entsteht, kann man hier anschauen und selbstverständlich auch kaufen. Aus prächtiger Alpacawolle gefertigte Kindertextilien gehören genauso zum Marktbild wie Schmuck einer kroatischen Designschule oder die fein ziselierten Glasgravuren eines türkischen Handwerksmeisters, Schnitzereien aus mediterranem Olivenholz oder baltische Malereien auf über 300 Jahre altem Holz. Hier bekommt man die Weihnachtsbaumkugel mit individueller Glasbemalung oder nach dem Matrjoschka-Prinzip aus Holz: als besonders interessantes Versteck für Miniaturpräsente!</p><p>Afrikanisches Essen sollte man genau so intensiv verkosten wie die von einem russischen Szene-Gastronomen kredenzten Speisen. Skandinavischer Flammlachs und vor Ort geröstete italienische Maroni konkurrieren mit den Süßigkeiten einer polnischen Bonbonmanufaktur oder den berühmten ungarischen Langos-Variationen.</p>",ready,Partner für Spandau
102,Spandau,44. Spandauer Weihnachtstraum,vor dem Rathaus Spandau,13597 Berlin,,,"Mo-Do 11:00-21:00<br>Fr, Sa 11:00-22:00<br>So 10:00-21:00",,,,,,,,,,11:00-21:00,11:00-21:00,11:00-22:00,11:00-22:00,10:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-22:00,11:00-22:00,10:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-22:00,11:00-22:00,10:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-22:00,11:00-22:00,10:00-21:00,11:00-21:00,11:00-21:00,,11:00-21:00,11:00-22:00,11:00-22:00,10:00-21:00,,,,,,,,,,"Wollenschlaeger, Thilo-Harry",,,0163/400 05 00,03322/428 82 45,03322/423 41 39,info@wollenschlaeger-berlin.de,www.wollenschlaeger-berlin.de,,gewerblich,"<p>Mit dem Anschnitt des längsten Weihnachtsstollen Berlins durch Helmut Kleebank, dem Bürgermeister von Spandau, wird der „Spandauer Weihnachtstraum“ am 26. November 2014 eröffnet. Der Verkaufserlös aus jedem Stück Stollen, der in Berlins ältester Bäckerei, der Familienbäckerei Rösler, hergestellt wurde, kommt der Kunstwerkstatt der „Herberge zur Heimat“ in Spandau zugute, die „hilfsbedürftigen Menschen mit Kunst und Kultur einen Weg zurück ins Leben eröffnen will“, wie Bezirksbürgermeister Kleebank betont.</p><p>Beim Baumschmück-Wettbewerb unter der Schirmherrschaft von Bezirksstadtrat Gerhard Hanke wetteifern Schüler um den am schönsten dekorierten Weihnachtsbaum. Das Deko-Material spendet das Kaufhaus Karstadt. Und der Wirtschaftshof Spandau präsentiert den überdimensionalen Adventskalender, bei dem es täglich etwas zu gewinnen gibt. Gewinnen können die Besucher vom „Spandauer Weihnachtstraum“ auch bei der Doppelstock-Verlosung vom „Jolly Joker“.</p><p>„Jolly“, also lustig, geht es zudem in der „Time Factory“ zu, und der sprechende Elch oder das historische Kinderkarussell werden den kleinen Besuchern viel Freude bereiten. Weitere Attraktionen beim „Spandauer Weihnachtstraum“ sind die Glühwein-Pyramide und die Original-Feuerzangenbowle, wie sie einst im gleichnamigen Film mit Heinz Rühmann zubereitet wurde.<p>Am Ende eines langen und beschwingten Besuchs beim romantischen und zugleich unterhaltsamen „Spandauer Weihnachtstraum“ wartet dann der Nachtwächter auf die Besucher. Zu vorgerückter Stunde schreitet er mit seiner Laterne über den Weihnachtsmarkt und erzählt Geschichten, wie sie sich einst hier oder andernorts zugetragen haben. Vielleicht wird er auch an dem einen oder anderen Stand, im Gespräch mit dem einen oder anderen Besucher viele Geschichten entdecken, die er zu neuen, spannenden Anekdoten in der Weihnachtszeit verknüpft.</p>",ready,PublicDomainPictures
120,Steglitz-Zehlendorf,Weihnachtsmarkt auf dem Ferdinandmarkt,Ferdinandstr. 34-35,12209 Berlin,,,11:00-19:00,,,,,,,,,,,,,,11:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Müller-Degenhardt & Degenhardt Marktstandvermietung GbR,,,824 20 45,,824 20 47,info@gv-degenhardt.de,www.gv-degenhardt.de,,gewerblich,"<p>Alljährlich findet am ersten Adventssonntag ein stimmungsvoller Weihnachtsmarkt unter dem großen Dach des Ferdinandmarktes statt.</p><p>An zahlreichen Ständen bieten Unternehmen, Handwerksbetriebe oder private Hobbykünstler aus unserem Bezirk ihre Waren an festlich geschmückten Ständen an. Natürlich gibt es auch einen zünftigen Glühwein und viele kulinarische Köstlichkeiten.</p>",ready,Jutta Goedicke
130,Steglitz-Zehlendorf,Adventsbasar im Gemeindehaus St. Michael,Hohenzollernstr. 28,14109 Berlin,,,Sa 15:00-19:30<br>So 09:00-15:00,,,,,,15:00-19:30,09:00-15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katholische Kirchengemeinde Zu den hl. Zwölf Aposteln Berlin,,,805 86 29 70,,,pfarrbuero@hl-12-apostel.de,www.hl-12-apostel.de,,gemeinnützig,<p>Der Adventsbasar im Gemeindehaus St. Michael wird von der Pfarrgemeinde zu den Hl. Zwölf Aposteln in Berlin-Zehlendorf organisiert.</p>,ready,PublicDomainPictures
134,Steglitz-Zehlendorf,Weihnachtsmarkt der Wilhelmplatz-Initiative und der Ev. Kirchengemeinde Wannsee,"Kirche am Stölpchensee, Auf dem Wilhelmplatz",14109 Berlin,,,13:00-18:00,,,,,,,,,,,,,,13:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evangelische Kirchengemeinde Berlin-Wannsee,,,805 16 50,,,KGWannsee@freenet.de,www.wannseebote.ekbo.de,,gemeinnützig,"<p>Am 1. Advent treffen wir uns nun schon zum 10. Mal zum Weihnachtsmarkt auf dem Wilhelmplatz. Unsere Gäste erwartet in diesem Jahr wieder viele Freunde aus nah und fern und geschmackvoll eingerichtete Verkaufsstände mit einem interessanten Angebot vielfältiger Art, dazu deftige Bratwürste sowie Glühwein auf dem Platz sowie ein vorweihnachtliches Angebot in der Kirche und im Alten Schulhaus.</p><p>Die Blasmusik des Posaunenchors der Evangelischen Freikirche und das Leierkastenspiel bilden die musikalische Untermalung auf dem Weihnachtsmarkt. Im Alten Schulhaus sorgen fleißige Helferinnen für Kaffee, Kuchen und – der Jahreszeit gemäß – schmackhaften Glühwein. Das Team die Erzieherinnen unseres Evangelischen Kindergartens beschäftigt wieder die kleinen Besucher auf adventliche Weise.</p><p>In der Kirche werden wir uns auch diesmal mit vorweihnachtlichen Liedern auf das Fest einstimmen. Der Kantatenchor wird um 16 Uhr mit einem Offenen Singen dabei sein. Ab 17.45 Uhr führen wir das Glockenspiel im Turm vor.</p><p>Aber vielleicht am wichtigsten: Auch auf diesem Weihnachtsmarkt werden wir den Überschuss bei den Gemeindeständen einem guten Zweck zuführen. Wie in den vergangenen Jahren bildet der Weihnachtsmarkt den Abschluss der großen Spendenaktion unserer Gemeinde zum Erntedank. Dieses Mal geht es um die dringend benötigte Hilfe für das zerstörte uralte christliche Aramäerdorf Maaloula in Syrien.</p>",ready,PublicDomainPictures
132,Steglitz-Zehlendorf,Großer Adventsbasar im Gemeindehaus,Kirchweg 6,14129 Berlin,,,11:00-18:00,,,,,,,,,,,,,11:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evangelische Kirchengemeinde Nikolassee,,,80 19 76 30,,,webmaster@gemeinde-nikolassee.de,www.gemeinde-nikolassee.de,,gemeinnützig,<p>Kommen sie zum großen Adventsbasar im Gemeindehaus der Evangelischen Kirchengemeinde Nikolassee.</p>,mail,TaniaVdB
118,Steglitz-Zehlendorf,Adventsmarkt auf der Domäne Dahlem,Königin-Luise-Str. 49,14195 Berlin,,,11:00-19:00,,,,,,,,,,,,,11:00-19:00,11:00-19:00,,,,,,11:00-19:00,11:00-19:00,,,,,,11:00-19:00,11:00-19:00,,,,,,11:00-19:00,11:00-19:00,,,,,,,,,,,,,,,,,Domäne Dahlem Veranstaltungsgesellschaft mbH,,,66 63 00 10,,66 63 00 20,kontakt@domaene-dahlem.de,www.domaene-dahlem.de,"Eintritt 2 €, ermäßigt 1 € (Auszubildende, Studierende, Freiwilligendienst-Leistende, berlinpass-Inhaber, Schwerbehinderte ab 80 %), freier Eintritt für Kinder und Jugendliche bis 16 Jahre",gewerblich,"<p>Wer ausgewähltes Kunsthandwerk und wundervoll stimmungsvolle Atmosphäre sucht, ist auf den Domänen-Adventsmärkten richtig. Auf dem historischen Gutshof präsentiert sich eine Vielfalt schöner Stände, die an den einzelnen Wochenenden teilweise wechseln. Außerdem erwarten die Besucher handwerkliche Vorführungen, weihnachtliche Leckereien, ein erlebnisreiches Kinderprogramm, weihnachtliche Live-Musik (ab mittags), Rundfahrten mit Kuh- oder Pferdekutsche und Traktor (wetterabhängig) und ein Winterspaziergang über die Felder mit Blick auf die Domänen-Tiere.</p><p>Aufwärmen können Sie sich im Museum oder mit Bio-Glühwein, Bio-Kinderpunsch und ländlich-leckerem Essen – und ab nachmittags am prasselnden Feuer! Neben dem kunsthandwerklichen Angebot finden Sie bei uns natürlich auch weihnachtliche Spezereien wie handgefertigte Lebkuchen, edles Marzipan und Nougat, heiße Maronen und gebrannte Mandeln sowie verschiedene bäuerliche Spezialitäten – auch von der Domäne Dahlem!</p><p>Kinderprogramm: Weihnachtsbaumschmuck aus Bienenwachs gießen, Kerzen ziehen, Weihnachtsbaumkugeln bemalen, Ponyreiten und Pyrofessor Logo Lards kleine Feuershow für Kinder.</p><p>Kostenlose Führungen durch die Dauerausstellung im Herrenhaus finden jeweils stündlich ab 13 Uhr statt. „Lebendige Geschichte“ können Sie mit unseren ehrenamtlichen Mitarbeitern entdecken, z. B. „Einkaufen früher“ im Historischen Kaufmannsladen, die barocken Gutsleute „Cuno Hans von Willmerstorff und Elisabeth von Hake“ und Kinderspiele aus alter Zeit.</p>",ready,Foto: K. Wendland
128,Steglitz-Zehlendorf,Advent-Künstlerstation am Bahnhof Mexikoplatz,Platz vor dem Bahnhof Mexikoplatz,14163 Berlin,,,11:00-19:00,,,,,,,,,,,,,,11:00-19:00,,,,,,,11:00-19:00,,,,,,,11:00-19:00,,,,,,,11:00-19:00,,,,,,,,,,,,,,,,,"Martin, Ramona",,,802 87 79,,,,,,gewerblich,<p>Die traditionsreiche Advent-Künstlerstation gibt es auch dieses Jahr wieder am Platz vor dem Bahnhof Mexikoplatz.</p>,ready,AnnaER
136,Steglitz-Zehlendorf,Das Weihnachtshaus in der Villa Donnersmarck,Schädestr. 9-13,14165 Berlin,,,15:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,Villa Donnersmarck/Fürst-Donnersmarck-Stiftung,,,847 18 70,,84 71 87 23,villadonnersmarck@fdst.de,www.villadonnersmarck.de,,gemeinnützig,"<p>Am 3. Advent wird die Villa Donnersmarck alle Jahre wieder zum Weihnachtshaus. Besucher können sich auf ein besinnliches Kulturprogramm freuen. Dazu kann man ausgefallene Geschenke an kunterbunten Ständen shoppen oder gleich selbst kreativ werden: Persönlichen Weihnachtsschmuck basteln, Lebkuchenhäuser verzieren (nicht nur für Kinder) oder am Lagerfeuer Stockbrot grillen. Mit Feuerspektakel, Puppentheater, Gewinnspiel und Besuch vom Weihnachtsmann ein runder Adventssonntag für die ganze Familie, und das in barrierefreiem Ambiente.</p>",ready,Fürst Donnersmarck-Stiftung zu Berlin
110,Steglitz-Zehlendorf,Steglitzer Weihnachtsmarkt vor dem Forum Steglitz,Schloßstr. 1,12163 Berlin,,,10:30-21:00,,,,,,,,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,Schausteller- und Gastronomiebetriebe Laurence Blume,,,0151/24 11 78 50,,815 20 85,lb@blume-events.de,www.blume-events.de,,gewerblich,<p>Auch dieses Jahr findet der Weihnachtsmarkt vor dem Forum Steglitz in der Schloßstraße statt.</p>,mail,Blume Events
154,Tempelhof-Schöneberg,38. Lichtenrader Lichtermarkt,"Alt-Lichtenrade, rund um den Dorfteich (Giebel-Pfuhl)",12305 Berlin,,,13:00-19:00,,,,,,,,,,,,,,13:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA Tempelhof-Schöneberg,,Frau Barnekow,902 77 23 01,,902 77 22 20,,,,gemeinnützig,"<p>Adventsmarkt für einen gemeinnützigen Zweck mit ca. 90 Ständen mit kunstgewerblichen Arbeiten, Keramik, Holzwaren, Imkererzeugnissen, Nostalgischem, Spielsachen, Bastel- und Handarbeiten, Selbstgebackenem, Glühwein, Kaffee und Kakao, Suppe, Wurst, Grillfleisch und vieles mehr.</p>",ready,geralt
152,Tempelhof-Schöneberg,20. Weihnachtsmarkt auf Lehmanns Bauernhof,Alt-Marienfelde 35-37,12277 Berlin,,,Fr 14:00-20:00<br>Sa-So 12:00-20:00,,,,,,,,,,,,,,,,,,,14:00-20:00,12:00-20:00,12:00-20:00,,,,,14:00-20:00,12:00-20:00,12:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,Lehmanns Bauernmarkt,,,72 01 41 50,0179/958 05 15,72 01 41 49,Lehmanns-Bauernmarkt@gmx.de,www.lehmanns-bauernmarkt.de,,gewerblich,"<p>Ein weihnachtliches Jubiläum der besonderen Art findet in diesem Jahr in Marienfelde statt: Am zweiten und auch am dritten Advent öffnet zum zwanzigsten Mal der beliebte Weihnachtsmarkt auf Lehmanns Bauernhof in Marienfelde seine Pforten. Wegen des großen Besucherzuspruchs hat sich die Familie Lehmann entschlossen auch in diesem Jahr den Weihnachtsmarkt an zwei Adventswochenenden zu veranstalten. „Viele Gäste waren begeistert, dass es jetzt zwei Wochenenden in Marienfelde weihnachtet. Auch für Abwechslung ist gesorgt, so dass sich auf jeden Fall ein Besuch an beiden Wochenenden lohnt.“ erklärte Bauer Klaus Lehmann.</p><p>Wieder dabei ist beispielsweise eine Schauschmiede, wo es individuelle Geschenke aus Schmiedeeisen gibt und wo für Kinder kleine Andenken direkt geschmiedet werden. Bei einer Weberin und einem Schmuckworkshop für Kinder kann man seine Geschenkideen verwirklichen lassen. Anspruchsvolles Kunsthandwerk wie Lesemagnete von Marion Bartz, handgemachte Schreibgeräte und handgearbeitete Körbe finden ebenso Platz wie französische Salami, Obstbrände und Milchcreme. Neu dabei ist ein Bergbauer aus Österreich, der seine eigenen Produkte wie Bergkräuterextrakte und Kräuterkissen vorstellt.</p><p>Das traditionelle Speiseangebot konzentriert sich auf wenige Stände, hier findet man beispielsweise hausgemachte Erbsensuppe, Raclette, Marienfelder Bratwurst und natürlich Glühwein. Weitere Höhepunkte des Weihnachtsmarktes sind die zahlreichen und sympathischen Tiere des Bauernhofes. Alle Besucher können sich an beiden Adventswochenenden von Chören und Orchestern in Weihnachtsstimmung bringen lassen. Zum Jubiläum treten 12 verschiedene Chöre und Orchester auf der kleinen Bühne aus. Auf die Kinder warten eine Märchenerzählerin auf dem Kornboden und am Samstag und Sonntag Ponys und eine Kutsche.</p>",ready,Lehmanns Bauernhof
156,Tempelhof-Schöneberg,30. Marienfelder Weihnachtsmarkt des TSV Marienfelde 1890 e. V.,"Alte Feuerwache, Alt-Marienfelde 36",12277 Berlin,,,12:00-19:00,,,,,,,,,,,,,,,,,,,,,12:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSV Marienfelde 1890 e. V.,,,722 45 46,,74 30 59 65,sport@tsv-marienfelde.de,www.tsv-marienfelde.de,,gemeinnützig,"<p>Am 7. Dezember ist es wieder so weit: Der 30. Weihnachtsmarkt des TSV Marienfeld mit Beteiligung der Marienfelder Kyffhäuser Kamaradschaft in Alt-Marienfelde</p><p>Es gibt Vorführungen, Tombola für die Kinder, Malen und Basteln, eine Spielstraße, Bastelarbeiten, Essen und Trinken.</p>",mail,TSV Marienfelde
158,Tempelhof-Schöneberg,8. Friedenauer Engelmarkt,Breslauer Platz am Rathaus Friedenau,12159 Berlin,,,13:00-18:00,,,,,,,,,,,,,,,,,,,,,13:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Friedenau-Netzwerk, Magrit Knapp",,,852 33 56,,,Magrit.knapp@friedenau-netzwerk.de,www.friedenau-netzwerk.de,,gemeinnützig,"<p>Wir möchten Sie herzlich zum Friedenauer Engelmarkt am 07.12.2014 (2. Advent) in der Zeit von 13 – 18 Uhr auf dem Breslauer Platz einladen. Es erwarten Sie Kunsthandwerk, selbstgemachte Kleinigkeiten und Leckereien, Infos aus dem Bezirk u.v.m. Eröffnet wird der Engelmarkt mit unserem Schirmherrn, Bezirksstadtrat Oliver Schworck, und den Friedenauer Engeln (es sind wieder drei!).</p>",mail,Silke Klimesch
140,Tempelhof-Schöneberg,Adventsmarkt in der Lokhalle,"Lokhalle im Natur-Park Schöneberger Südgelände, S-Bahnhof Priesterweg",12157 Berlin,,,12:00-18:00,,,,,,,,,,,,,,12:00-18:00,,,,,,,12:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grün Berlin GmbH,,,70 09 06 24,,70 09 06 70,info@suedgelaende.de,www.gruen-berlin.de,,gewerblich,"<p>Unter dem schützenden Dach der Lokhalle haben über 40 Händler ihre Stände stimmungsvoll dekoriert und bieten ausgefallene und vor allem selbst gefertigte Artikel. Neben Schmuck und Selbstgestricktem können sich die Besucher auf mutige Schokoladenvariationen, originelle Porzellanartikel, handgenähte Patchworkdecken, Naturseifen und viele kreative Geschenkideen freuen.</p><p>Auf der Bühne unter einer geschmückten Tanne präsentiert am ersten Advent das Ensemble „Cappella Vocale“ ein stilistisch außergewöhnliches Programm. Die Musiker von „Baila Berlin“ zeigen zum Finale, dass der Advent eine lebensfrohe Zeit voller Melodien und übermäßiger Lebensfreude ist. Zu den Klängen der zehnköpfigen Salsaband darf kräftig mitgetanzt werden.</p><p>Zum zweiten Advent stehen viele Nachwuchsmusiker der Leo Kestenberg Musikschule auf der Bühne. Den Anfang machen die Gesangssolisten mit einem abwechslungsreichen „Swinging Christmas“-Programm, gefolgt vom Streicherensemble „Die Saitenakrobaten“ und dem Lichtenrader Ensemble mit einem irisch und spanisch inspirierten Weihnachtskonzert. Die „Berlin Pipe Company“, ein Dudelsackensemble, bildet den fulminanten Abschluss. Für Spannung und beste Unterhaltung der ganz jungen Gäste sorgt um 14:30 Uhr die Weihnachtshexe Molly mit einer weihnachtlichen Reise um die Welt.</p><p>Eintrittspreise: Der Parkeintritt kostet € 1,00 pro Person (ab 14 Jahren). Jahreskartenbesitzer 2014 oder 2015 haben freien Eintritt.</p>",ready,grün Berlin GmbH
148,Tempelhof-Schöneberg,25. Weihnachtsmarkt auf dem Winterfeldtplatz,Winterfeldtplatz ,10785 Berlin,,,11:00-19:00,,,,,,,,,,,,,,11:00-19:00,,,,,,,11:00-19:00,,,,,,,11:00-19:00,,,,,,,11:00-19:00,,,,,,,,,,,,,,,,,Trostdorff,,,215 65 39,0172/301 51 81,215 65 39,trostdorff@web.de,www.weihnachtsmarkt-winterfeldtplatz.de,,gewerblich,"<p>Wir laden Sie herzlich zu unserem 25. traditionellen Weihnachtsmarkt ein. An jedem Adventssonntag in diesem Jahr hat der Weihnachtsmarkt auf dem Winterfeldtplatz in Berlin für Sie geöffnet. Für Jung und Alt gibt es viel zu sehen und zu erleben.</p><p>Ein attraktives und abwechslungsreiches Bühnenprogramm begleitet Sie während des Adventsspazierganges über den Weihnachtsmarkt, bei dem Sie entdecken können, dass ein besonderer Schwerpunkt unseres Weihnachtsmarktes das Kunsthandwerk ist. Sie finden neben handgearbeitetem Spielzeug und Tongeschirr auch kunstvoll gestalteten Schmuck und wohlriechende Seifen. Die individuellen Artikel sind vielleicht genau das passende Geschenk, um es unter den Weihnachtsbaum zu legen oder die eigenen vier Wände zu verschönern.</p><p>Auch für das leibliche Wohl ist gesorgt und es gibt vielfältige Möglichkeiten den Gaumen zu verwöhnen. Neben Waffeln, gebrannten Mandeln und Zuckerwatte finden Sie natürlich auch den beliebten Glühwein und viele weitere Getränke. Das ist nur ein kleiner Einblick über das Angebot auf dem Weihnachtsmarkt auf dem Winterfeldtplatz.</p><p>Besuchen Sie uns auf dem Winterfeldtplatz in Berlin und genießen Sie die Atmosphäre.</p>",ready,M. Trostdorff
170,Treptow-Köpenick,Weihnachtsmarkt von der Bühne Grünau e.V.,"An der Grünauer Friedenskirche, Don-Ugoletti-Platz",12527 Berlin,,,14:00-19:00,,,,,,,,,,,,,,,,,,,,,14:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bühne Grünau e. V.,,Dr. Kurt Kann,67 82 14 40,0151/70 18 01 68,,,,,gemeinnützig,<p>Der Weihnachtsmarkt an der Grünauer Friedenskirche am Don-Ugoletti-Platz wird von der Bühne Grünau e.V. veranstaltet.</p>,ready,Gellinger
166,Treptow-Köpenick,Müggelheimer Weihnachtsmarkt,Dorfanger Müggelheim (westl. Teil),12559 Berlin,,,10:00-20:00,,,,,,,,,,,,,10:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Müggelheimer Heimatverein e. V.,,,659 86 13,,,Mueggelheimer-heimatverein@gmx.de,www.mueggelheimer-heimatverein.de,,gemeinnützig,"<p>Auf dem Anger vor dem Dorfklub findet jedes Jahr der kleine Adventsmarkt statt. Zum Adventsmarkt, am 29. November, können Sie wieder eine traditionelle Ausstellung der AG - Heimatmuseum besichtigen.</p><p>Diesmal stellen wir Ihre alten und neuen Puppenstuben und Puppenhäuser, Pferdeställe und Bauernhöfe aus. Wir nehmen sie auch gemalt oder aus Papier im Schuhkarton. Auch einzelne Möbelteile sind eine schöne Dekoration. Sollten Sie noch besonders schöne Engel oder Sterne haben, sind sie für den Himmel willkommen.</p>",mail,Müggelheimer Heimatverein e. V.
164,Treptow-Köpenick,Lichtermarkt an der Christuskirche,Firlstr. 16,12459 Berlin,,,14:00-18:00,,,,,,,,,,,,,14:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evangelische Kirchengemeinde Berlin-Oberschöneweide,,Herr Noak,97 60 14 17,535 31 55,,gemeinde@ev-kirche-oberschoeneweide.de,www.ev-kirche-oberschoeneweide.de,,gemeinnützig,"<p>Zum Lichtermarkt und Adventskonzert gibt es ein buntes Markttreiben vor der Kirche, Märchenstunde und Programm der Grundschule.</p><p>Um 14:00 Uhr ist die Eröffnung mit dem Bläserensemble Köpenick, um 15:00 Uhr basteln im Musikzimmer der Kirche, um 15:30 Uhr Märchenstunde in der Taufkapelle, um 18:00 Uhr das Adventskonzert mit dem Köpenicker Chor ""Sing! Sing!"" unter Leitung von Lutz Haubold. Chorische und solistische Musik zu Advent und Weihnacht, u.a. von Johann Eccard, Samuel Scheidt, Caesar Franck, John Rutter sowie deutsche und internationale Weihnachtslieder.</p>",mail,Gellinger
